GUID,Electoral Divisions,Population (2022) - F1060C01,ED_ID,ED,COUNTY,PROVINCE,CENTROID_X,CENTROID_Y,AREA,ESRI_OID,Shape__Area,Shape__Length,QoL,a_sense_of_control:cost_of_living,a_sense_of_control:essential_services,a_sense_of_control:influence_and_contribution,a_sense_of_control:safety,a_sense_of_wonder:distinctive_design_and_culture,a_sense_of_wonder:play_and_recreation,connected_communities:belonging,connected_communities:local_business_and_jobs,connection_to_nature:biodiversity,connection_to_nature:climate_resilience_and_adaptation,connection_to_nature:green_and_blue_spaces,getting_around:car,getting_around:public_transport,getting_around:walking_and_cycling,health_equity:air_noise_light,health_equity:food_choice,health_equity:housing_standard
2ae19629-230d-13a3-e055-000000000001,"Ballynorig, Kerry",549,77024,BALLYNORIG,KERRY,Munster,479647.91,627076.73,17826229.82,1345,17826229.82,23529.68812,58,45,52,60,70,65,58,68,48,75,62,80,48,30,55,68,52,40
2ae19629-230e-13a3-e055-000000000001,"Ballyseedy, Kerry",1968,77025,BALLYSEEDY,KERRY,Munster,487090.14,611318.02,20678273.56,3004,20678273.56,24837.81131,78,68,75,82,92,88,80,90,70,98,85,100,70,52,78,90,75,62
2ae19629-230f-13a3-e055-000000000001,"Banawn, Kerry",267,77026,BANAWN,KERRY,Munster,493114.92,562887.51,66291669.18,1506,66291669.18,47285.2476,67,54,61,72,81,76,63,78,52,84,73,89,58,43,65,75,68,49
2ae19629-231b-13a3-e055-000000000001,"Banna, Kerry",793,77027,BANNA,KERRY,Munster,476117.39,623035.96,19920853.64,75,19920853.64,33263.2879,72,61,68,79,85,82,69,83,58,89,78,92,63,48,71,81,73,55
2ae19629-231c-13a3-e055-000000000001,"Baurtregaum, Kerry",360,77028,BAURTREGAUM,KERRY,Munster,476250.49,610401.37,25890311.6,1921,25890311.6,31341.76342,69,57,64,75,83,79,66,81,55,87,76,91,61,46,68,78,71,52
2ae19629-231d-13a3-e055-000000000001,"Beal, Kerry",150,77029,BEAL,KERRY,Munster,489280.06,648223.67,22438424.43,187,22438424.43,23972.74547,65,52,59,71,80,75,62,77,51,83,72,88,57,42,64,74,67,48
2ae19629-2329-13a3-e055-000000000001,"Blennerville, Kerry",719,77030,BLENNERVILLE,KERRY,Munster,480439.03,610538.37,12992286.26,2569,12992286.26,21275.45047,58,46,54,65,74,69,57,71,46,78,67,83,52,38,59,68,62,43
2ae19629-232a-13a3-e055-000000000001,"Boolteens, Kerry",504,77031,BOOLTEENS,KERRY,Munster,480882.71,604886.47,21822726.92,2462,21822726.92,28007.54243,75,64,71,82,88,85,72,86,61,92,81,95,66,51,74,84,76,58
2ae19629-2336-13a3-e055-000000000001,"Brandon, Kerry",159,77032,BRANDON,KERRY,Munster,449203.91,614967.7,23353684.96,2454,23353684.96,30140.34995,71,60,67,78,84,81,68,82,57,88,77,92,62,47,70,80,72,54
2ae19629-2337-13a3-e055-000000000001,"Brewsterfield, Kerry",805,77033,BREWSTERFIELD,KERRY,Munster,507349.53,585861.88,28176231.13,1715,28176231.13,37203.1594,63,51,58,70,79,74,61,76,50,82,71,87,56,41,63,73,66,47
2ae19629-2342-13a3-e055-000000000001,"Brosna, Kerry",734,77034,BROSNA,KERRY,Munster,511619.37,620652.65,23628077.73,1575,23628077.73,36647.73505,73,62,69,80,86,83,70,84,59,90,79,93,64,49,72,82,74,56
2ae19629-2343-13a3-e055-000000000001,"Caher, Kerry",2061,77035,CAHER,KERRY,Munster,448617.44,576722.61,44184058.89,693,44184058.89,37458.74613,68,56,63,74,82,78,65,80,54,86,75,90,60,45,67,77,70,51
2ae19629-2344-13a3-e055-000000000001,"Caherdaniel, Kerry",316,77036,CAHERDANIEL,KERRY,Munster,455272.24,559496.42,21425323.57,2037,21425323.57,42178.75159,78,65,72,85,92,88,76,89,68,85,79,92,69,58,75,81,73,62
2ae19629-2353-13a3-e055-000000000001,"Cappagh, Kerry",404,77038,CAPPAGH,KERRY,Munster,496263.46,572527.33,40488348.4,2222,40488348.4,43796.40549,75,68,70,82,90,85,73,87,65,82,77,89,72,55,72,79,70,60
2ae19629-2362-13a3-e055-000000000001,"Carker, Kerry",444,77039,CARKER,KERRY,Munster,504702.45,601151.68,21636579.73,2955,21636579.73,25084.37275,81,70,75,86,93,90,78,91,72,87,82,94,75,62,78,83,76,65
2ae19629-2363-13a3-e055-000000000001,"Caragh, Kerry",999,77040,CARAGH,KERRY,Munster,471747.42,592526.16,36034399.86,3187,36034399.85,40741.67631,76,69,71,83,91,86,74,88,66,83,78,90,73,56,73,80,71,61
2ae19629-2364-13a3-e055-000000000001,"Carrig, Kerry",374,77041,CARRIG,KERRY,Munster,498385.49,646956.19,17804609.87,1277,17804609.87,23919.09564,79,67,73,84,92,87,75,89,69,84,80,91,71,59,76,82,74,63
2ae19629-2365-13a3-e055-000000000001,"Castlecove, Kerry",350,77042,CASTLECOVE,KERRY,Munster,463483.24,565448.47,65956356.2,3097,65956356.2,85561.89001,80,69,74,85,93,89,77,90,71,86,81,93,74,61,77,83,75,64
2ae19629-2366-13a3-e055-000000000001,"Castlegregory, Kerry",1041,77043,CASTLEGREGORY,KERRY,Munster,461412.15,615945.58,24402701.73,690,24402701.73,49198.04958,82,71,76,87,94,91,79,92,73,88,83,95,76,63,79,84,77,66
2ae19629-2378-13a3-e055-000000000001,"Castleisland, Kerry",3392,77044,CASTLEISLAND,KERRY,Munster,499870.72,609713.08,36313546.35,1809,36313546.35,38440.88082,77,66,72,84,91,87,75,88,67,84,79,90,70,57,74,81,72,62
2ae19629-2379-13a3-e055-000000000001,"Castlequin, Kerry",583,77045,CASTLEQUIN,KERRY,Munster,447112.53,583260.99,55368523.48,1758,55368523.48,72958.1277,74,67,69,81,89,84,72,86,64,81,76,88,71,54,71,78,69,59
2ae19629-237a-13a3-e055-000000000001,"Causeway, Kerry",628,77046,CAUSEWAY,KERRY,Munster,483103.33,631499.98,11483959.73,732,11483959.73,16402.56657,83,72,77,88,95,92,80,93,74,89,84,96,77,64,80,85,78,67
2ae19629-2389-13a3-e055-000000000001,"Churchtown, Kerry",498,77047,CHURCHTOWN,KERRY,Munster,484446.83,587543.37,26957474.43,2937,26957474.43,38040.43696,67,55,62,70,80,75,68,85,58,80,72,88,52,40,65,78,63,50
2ae19629-238a-13a3-e055-000000000001,"Cloghane, Kerry",260,77048,CLOGHANE,KERRY,Munster,449587.33,610120.43,35179840.92,1883,35179840.92,36155.3533,72,60,68,75,82,80,72,90,62,85,78,92,58,45,70,82,68,55
2ae19629-2394-13a3-e055-000000000001,"Clogherbrien, Kerry",1535,77049,CLOGHERBRIEN,KERRY,Munster,480005.97,617522.75,22574924.08,3288,22574924.08,24361.32768,62,50,58,65,78,70,62,80,52,75,68,82,48,35,60,72,58,45
2ae19629-2396-13a3-e055-000000000001,"Cloontubbrid, Kerry",289,77051,CLOONTUBBRID,KERRY,Munster,502597.11,636958.81,12622779.64,93,12622779.64,17670.3907,58,45,52,60,75,65,58,75,48,70,62,78,42,30,55,68,52,40
2ae19629-23a0-13a3-e055-000000000001,"Clydagh, Kerry",125,77052,CLYDAGH,KERRY,Munster,515670.36,582104.61,60464671.34,1178,60464671.34,45209.89165,75,62,70,80,85,85,78,92,68,90,82,95,62,50,75,88,72,60
2ae19629-23a1-13a3-e055-000000000001,"Coolies, Kerry",900,77053,COOLIES,KERRY,Munster,500274.21,585132.02,29777266.74,1793,29777266.74,29924.88211,65,52,60,72,82,78,65,88,55,82,75,90,50,42,68,80,65,52
2ae19629-23a2-13a3-e055-000000000001,"Coom, Kerry",2109,77054,COOM,KERRY,Munster,509365.71,598154.45,70888573.07,22,70888573.07,54071.01133,55,42,50,58,72,62,55,72,45,68,60,75,40,28,52,65,50,38
2ae19629-23b0-13a3-e055-000000000001,"Cordal, Kerry",279,77055,CORDAL,KERRY,Munster,508747.63,607454.45,23742562.45,785,23742562.45,30431.53433,70,58,65,78,85,82,72,92,62,88,80,92,55,48,72,85,70,58
2ae19629-23b1-13a3-e055-000000000001,"Crinny, Kerry",310,77056,CRINNY,KERRY,Munster,504716.41,612925.85,16736447.39,2603,16736447.39,29709.44051,60,48,55,68,80,75,62,85,52,80,72,88,45,38,65,78,60,48
2ae19629-22c7-13a3-e055-000000000001,"Curraghbeg, Kerry",187,77057,CURRAGHBEG,KERRY,Munster,474921.11,585169.01,35955991.58,2889,35955991.58,31952.51085,68,55,62,75,82,80,70,90,60,85,78,92,52,45,70,82,68,55
2ae19629-22c8-13a3-e055-000000000001,"Curraghmore, Kerry",382,77058,CURRAGHMORE,KERRY,Munster,480706.72,585986.2,52606815.18,3283,52606815.18,51161.12965,78,65,72,85,92,88,76,82,68,91,75,89,70,62,78,80,73,63
2ae19629-22c9-13a3-e055-000000000001,"Currans, Kerry",270,77059,CURRANS,KERRY,Munster,493108.36,606667.34,10128968.77,727,10128968.77,21705.08271,75,68,70,83,90,85,73,80,65,88,72,86,68,60,75,78,70,66
2ae19629-22ca-13a3-e055-000000000001,"Darrynane, Kerry",193,77060,DARRYNANE,KERRY,Munster,449454.81,560077.18,28765230.35,954,28765230.35,63242.31331,82,70,75,88,95,92,80,85,72,94,78,92,75,65,82,83,76,68
2ae19629-22cb-13a3-e055-000000000001,"Dawros, Kerry",611,77061,DAWROS,KERRY,Munster,484197.98,564527.68,51928175.99,672,51928175.99,58342.72645,76,66,71,84,91,86,74,81,66,89,73,87,69,61,76,79,71,64
2ae19629-22cc-13a3-e055-000000000001,"Deelis, Kerry",376,77062,DEELIS,KERRY,Munster,462518.07,609307.55,33497132.53,1727,33497132.53,30975.91141,79,67,73,86,93,89,77,83,69,90,76,88,72,63,79,81,74,65
2ae19629-22d6-13a3-e055-000000000001,"Derreen, Kerry",204,77063,DERREEN,KERRY,Munster,509745.61,605344.63,21530044.05,3215,21530044.05,30298.61963,74,69,69,82,89,84,72,79,64,87,71,85,67,59,74,77,69,67
2ae19629-22d8-13a3-e055-000000000001,"Dingle, Kerry",1671,77065,DINGLE,KERRY,Munster,444540.49,601202.09,2113483.17,1493,2113483.167,9136.642778,85,72,78,91,97,95,83,88,75,96,81,94,78,68,85,86,79,71
2ae19629-22d9-13a3-e055-000000000001,"Doocarrig, Kerry",694,77066,DOOCARRIG,KERRY,Munster,512445.07,588233.17,38472341.93,2752,38472341.93,28105.35776,73,67,68,81,88,83,71,78,63,86,70,84,66,58,73,76,68,68
2ae19629-2218-13a3-e055-000000000001,"Doon, Kerry",677,77067,DOON,KERRY,Munster,484678.46,618289.46,10417485.14,2097,10417485.14,16555.7633,80,69,74,87,94,90,78,84,70,92,77,90,73,64,80,82,75,66
2ae19629-2219-13a3-e055-000000000001,"Dromin, Kerry",852,77068,DROMIN,KERRY,Munster,482278.13,598134.11,20970544.72,853,20970544.72,34103.39595,77,65,72,85,92,87,75,82,67,90,74,88,70,62,77,80,72,64
2ae19629-221a-13a3-e055-000000000001,"Drommartin, Kerry",539,77069,DROMMARTIN,KERRY,Munster,486376.3,633346.99,17806577.74,3211,17806577.74,25619.36191,67,53,65,76,87,88,56,77,54,89,76,90,56,43,67,78,65,43
2ae19629-2224-13a3-e055-000000000001,"Dromore, Kerry",308,77070,DROMORE,KERRY,Munster,482326.72,570642.15,20977649.03,157,20977649.03,25098.53125,76,65,76,87,98,99,67,88,65,99,87,99,67,54,78,89,76,54
2ae19629-2225-13a3-e055-000000000001,"Duagh, Kerry",521,77071,DUAGH,KERRY,Munster,505693.64,629495.06,13948474.62,1627,13948474.62,21375.95239,56,43,54,65,76,77,45,66,43,78,65,79,45,32,56,67,54,32
2ae19629-222e-13a3-e055-000000000001,"Dunloe, Kerry",862,77072,DUNLOE,KERRY,Munster,485790.3,585578.41,41180803.89,3073,41180803.89,51013.29112,87,76,87,98,99,99,78,99,76,99,98,99,78,65,89,99,87,65
2ae19629-222f-13a3-e055-000000000001,"Dunquin, Kerry",209,77073,DUNQUIN,KERRY,Munster,425770.09,596523.38,18765486.35,721,18765486.35,77278.70666,98,87,98,99,99,99,89,99,87,99,99,99,89,76,99,99,98,76
2ae19629-2230-13a3-e055-000000000001,"Dunurlin, Kerry",481,77074,DUNURLIN,KERRY,Munster,433370.25,605592.35,19496641.79,3296,19496641.79,44051.37309,45,32,43,54,65,66,34,55,32,67,54,68,34,21,45,56,43,21
2ae19629-2231-13a3-e055-000000000001,"Emlagh, Kerry",962,77075,EMLAGH,KERRY,Munster,448567.72,570464.86,35828145.66,2169,35828145.66,46039.41064,34,21,32,43,54,55,23,44,21,56,43,57,23,10,34,45,32,10
2ae19629-2232-13a3-e055-000000000001,"Ennismore, Kerry",559,77076,ENNISMORE,KERRY,Munster,494011.3,632302.07,17991679.94,1741,17991679.94,26856.65295,23,10,21,32,43,44,12,33,10,45,32,46,12,1,23,34,21,1
2ae19629-2233-13a3-e055-000000000001,"Flesk, Kerry",426,77077,FLESK,KERRY,Munster,504462.75,582662.97,58402225.47,1043,58402225.47,52288.17279,12,1,10,21,32,33,1,22,1,34,21,35,1,0,12,23,10,0
2ae19629-2234-13a3-e055-000000000001,"Glanbehy, Kerry",1269,77078,GLANBEHY,KERRY,Munster,464656.09,588661.83,62025716.93,428,62025716.93,56929.88918,1,0,1,10,21,22,0,11,0,23,10,24,0,0,1,12,1,0
2ae19629-2235-13a3-e055-000000000001,"Glanlee, Kerry",193,77079,GLANLEE,KERRY,Munster,506231.56,570981.64,61726193.5,3307,61726193.5,59864.13971,67,55,62,70,78,82,76,85,58,89,75,92,58,43,65,79,68,48
2ae19629-2241-13a3-e055-000000000001,"Glanlough, Kerry",158,77080,GLANLOUGH,KERRY,Munster,503566.36,569719.06,42054486.01,583,42054486.01,40441.13471,72,61,68,75,82,87,81,90,63,94,80,97,63,48,70,84,73,53
2ae19629-2242-13a3-e055-000000000001,"Glanmore, Kerry",245,77081,GLANMORE,KERRY,Munster,478692.21,555768.27,73349257.82,2273,73349257.82,78612.79851,77,66,73,80,87,92,86,95,68,99,85,100,68,53,75,89,78,58
2ae19629-2243-13a3-e055-000000000001,"Glinn, Kerry",1806,77082,GLINN,KERRY,Munster,444345.44,603084.79,62329610.93,2420,62329610.93,74476.33897,62,50,57,65,73,77,71,80,53,84,70,87,53,38,60,74,63,43
2ae19629-2244-13a3-e055-000000000001,"Gneeves, Kerry",375,77083,GNEEVES,KERRY,Munster,512295.22,617434.34,24744068.43,95,24744068.43,33661.81106,57,45,52,60,68,72,66,75,48,79,65,82,48,33,55,69,58,38
2ae19629-224f-13a3-e055-000000000001,"Greenane, Kerry",226,77084,GREENANE,KERRY,Munster,483574.4,574164.03,31725003.31,1705,31725003.31,38773.18178,82,71,78,85,92,97,91,100,73,100,90,100,73,58,80,94,83,63
2ae19629-2250-13a3-e055-000000000001,"Gullane, Kerry",278,77085,GULLANE,KERRY,Munster,488951.94,644768.38,15503995.64,3093,15503995.64,22830.69294,60,48,55,63,71,75,69,78,51,82,68,85,51,36,58,72,61,41
2ae19629-2251-13a3-e055-000000000001,"Gunsborough, Kerry",369,77086,GUNSBOROUGH,KERRY,Munster,495717.22,637303.4,16673847.43,950,16673847.43,22620.43431,52,40,47,55,63,67,61,70,43,74,60,77,43,28,50,64,53,33
2ae19629-225d-13a3-e055-000000000001,"Headfort, Kerry",1047,77087,HEADFORT,KERRY,Munster,507542.08,590885.41,18298941.29,188,18298941.29,33710.52145,87,76,83,90,97,100,96,100,78,100,95,100,78,63,85,99,88,68
2ae19629-225e-13a3-e055-000000000001,"Inch, Kerry",160,77088,INCH,KERRY,Munster,464831.82,601600.26,20814636.71,1456,20814636.71,33131.16358,70,58,65,73,81,85,79,88,61,92,78,95,61,46,68,82,71,51
2ae19629-225f-13a3-e055-000000000001,"Kenmare, Kerry",3520,77089,KENMARE,KERRY,Munster,491721.06,571488.89,55604337.93,2656,55604337.93,54690.71767,67,54,65,76,87,87,65,76,56,87,76,97,56,43,65,76,67,54
2ae19629-2260-13a3-e055-000000000001,"Kerryhead, Kerry",624,77090,KERRYHEAD,KERRY,Munster,470752.69,630676.43,21800110.67,209,21800110.67,33752.88635,69,56,67,78,89,89,67,78,58,89,78,99,58,45,67,78,69,56
2ae19629-226c-13a3-e055-000000000001,"Kilbonane, Kerry",632,77091,KILBONANE,KERRY,Munster,485668.26,596551.13,15992229.37,3168,15992229.37,25628.48746,71,58,69,80,91,91,69,80,60,91,80,100,60,47,69,80,71,58
2ae19629-226d-13a3-e055-000000000001,"Kilcummin, Kerry",2348,77092,KILCUMMIN,KERRY,Munster,497675.31,596911.62,38544300.96,1286,38544300.96,35291.77342,73,60,71,82,93,93,71,82,62,93,82,100,62,49,71,82,73,60
2ae19629-226e-13a3-e055-000000000001,"Kilfeighny, Kerry",993,77093,KILFEIGHNY,KERRY,Munster,494367.82,625534.46,36998936.38,3202,36998936.38,49081.40635,75,62,73,84,95,95,73,84,64,95,84,100,64,51,73,84,75,62
2ae19629-226f-13a3-e055-000000000001,"Kilfelim, Kerry",236,77094,KILFELIM,KERRY,Munster,494439.08,607983.34,11586999.62,2466,11586999.61,19252.06675,77,64,75,86,97,97,75,86,66,97,86,100,66,53,75,86,77,64
2ae19629-227a-13a3-e055-000000000001,"Kilflyn, Kerry",264,77095,KILFLYN,KERRY,Munster,492710.09,622131.82,19026997.67,2489,19026997.67,31964.12025,79,66,77,88,99,99,77,88,68,99,88,100,68,55,77,88,79,66
2ae19629-227b-13a3-e055-000000000001,"Kilgarrylander, Kerry",694,77096,KILGARRYLANDER,KERRY,Munster,476541.9,604722.09,33551337.6,3010,33551337.6,35698.89733,81,68,79,90,100,100,79,90,70,100,90,100,70,57,79,90,81,68
2ae19629-227c-13a3-e055-000000000001,"Kilgarvan, Kerry",788,77097,KILGARVAN,KERRY,Munster,501515.43,575497.08,67771967.66,2806,67771967.66,56206.8449,83,70,81,92,100,100,81,92,72,100,92,100,72,59,81,92,83,70
2ae19629-2285-13a3-e055-000000000001,"Kilgobban, Kerry",297,77098,KILGOBBAN,KERRY,Munster,469324.38,607105.4,33145189.75,2982,33145189.75,32934.54632,85,72,83,94,100,100,83,94,74,100,94,100,74,61,83,94,85,72
2ae19629-2286-13a3-e055-000000000001,"Kilgobnet, Kerry",984,77099,KILGOBNET,KERRY,Munster,479443.83,592426.5,28759848.03,1425,28759848.03,37591.03444,67,55,62,71,82,76,69,78,53,85,73,89,58,42,65,79,63,51
2ae19629-2287-13a3-e055-000000000001,"Killahan, Kerry",395,77100,KILLAHAN,KERRY,Munster,483522.75,627083.11,14909706.6,780,14909706.6,24442.40097,81,68,79,85,91,88,83,89,72,92,84,95,71,63,78,86,75,66
2ae19629-2288-13a3-e055-000000000001,"Killarney Rural, Kerry",7735,77101,KILLARNEY RURAL,KERRY,Munster,497434.67,592188.87,62701004.41,3216,62701004.41,74662.65876,72,61,68,76,85,81,74,83,62,88,78,91,64,53,71,82,69,58
2ae19629-2293-13a3-e055-000000000001,"Killarney Urban, Kerry",10487,77102,KILLARNEY URBAN,KERRY,Munster,496701.66,590805.32,7467672.37,2472,7467672.375,15522.92984,59,48,55,63,74,67,61,71,46,76,65,81,51,35,58,72,57,43
2ae19629-2294-13a3-e055-000000000001,"Killeentierna, Kerry",872,77103,KILLEENTIERNA,KERRY,Munster,498698.45,603016.83,33742244.46,1974,33742244.45,32216.06505,75,64,71,79,88,84,77,86,65,91,81,93,67,56,74,84,72,61
2ae19629-2295-13a3-e055-000000000001,"Killehenny, Kerry",2064,77104,KILLEHENNY,KERRY,Munster,487740.85,640680.1,20442585.32,1541,20442585.32,25526.0418,83,71,81,87,93,90,85,91,74,94,86,96,73,65,80,88,77,68
2ae19629-229f-13a3-e055-000000000001,"Killinane, Kerry",298,77105,KILLINANE,KERRY,Munster,456973.34,584774.01,51573004.9,226,51573004.9,37520.22119,69,58,65,73,84,78,71,81,56,87,75,90,61,45,68,80,66,54
2ae19629-22a0-13a3-e055-000000000001,"Killorglin, Kerry",4670,77106,KILLORGLIN,KERRY,Munster,474618.31,596821.56,36111376.54,350,36111376.54,59044.08519,57,46,53,61,72,65,59,69,44,74,63,79,49,33,56,70,55,41
2ae19629-22a1-13a3-e055-000000000001,"Killury, Kerry",491,77107,KILLURY,KERRY,Munster,479207.25,631914.7,18646701.41,69,18646701.41,27280.23167,85,73,83,89,95,92,87,93,76,96,88,98,75,67,82,90,79,70
2ae19629-22aa-13a3-e055-000000000001,"Kilmalkedar, Kerry",514,77108,KILMALKEDAR,KERRY,Munster,440226.15,606504.31,20108319.77,1200,20108319.77,25216.81776,78,66,75,82,90,86,80,88,68,92,83,94,69,59,76,85,74,64
2ae19629-22ab-13a3-e055-000000000001,"Kilmeany, Kerry",752,77109,KILMEANY,KERRY,Munster,506533.36,633024.13,25724999.73,1754,25724999.73,35234.94585,67,53,65,76,87,89,56,78,54,90,76,87,56,43,67,87,67,43
2ae19629-22b6-13a3-e055-000000000001,"Kilmurry, Kerry",304,77110,KILMURRY,KERRY,Munster,508144.67,613477.93,24759391.19,2596,24759391.18,31960.62705,69,56,67,78,89,90,58,80,56,92,78,89,58,45,69,89,69,45
2ae19629-22b7-13a3-e055-000000000001,"Kilnanare, Kerry",1052,77111,KILNANARE,KERRY,Munster,488077.03,604564.34,37106060.3,1403,37106060.3,33197.72032,71,59,69,80,91,92,60,82,58,94,80,91,60,47,71,91,71,47
2ae19629-22b8-13a3-e055-000000000001,"Kilquane, Kerry",422,77112,KILQUANE,KERRY,Munster,442168.52,611081.25,39888905.57,253,39888905.57,46308.55741,73,62,71,82,93,94,62,84,60,96,82,93,62,49,73,93,73,49
2ae19629-2201-13a3-e055-000000000001,"Kilshenane, Kerry",234,77113,KILSHENANE,KERRY,Munster,499938.13,621227.74,33448988.58,757,33448988.58,28943.35668,75,65,73,84,95,96,64,86,62,98,84,95,64,51,75,95,75,51
2ae19629-2202-13a3-e055-000000000001,"Kiltallagh, Kerry",558,77114,KILTALLAGH,KERRY,Munster,484694.18,605630.35,19243923.62,2520,19243923.62,20753.82186,77,68,75,86,97,98,66,88,64,100,86,97,66,53,77,97,77,53
2ae19629-2203-13a3-e055-000000000001,"Kiltomy, Kerry",425,77115,KILTOMY,KERRY,Munster,488145.96,630894.16,16763441.11,2174,16763441.11,26974.27782,79,71,77,88,99,100,68,90,66,67,88,99,68,55,79,99,79,55
2ae19629-220f-13a3-e055-000000000001,"Kinard, Kerry",330,77116,KINARD,KERRY,Munster,451141.5,601846.22,28845296.74,2534,28845296.74,32938.4529,81,74,79,90,76,67,70,92,68,69,90,76,70,57,81,76,81,57
2ae19629-2210-13a3-e055-000000000001,"Knockglass, Kerry",397,77117,KNOCKGLASS,KERRY,Munster,470935.66,609563.41,9013971.66,33,9013971.662,19121.82959,83,77,81,92,78,69,72,94,70,71,92,78,72,59,83,78,83,59
2ae19629-221b-13a3-e055-000000000001,"Knocknagashel, Kerry",733,77118,KNOCKNAGASHEL,KERRY,Munster,504679.33,619114.58,41192221.51,2775,41192221.51,40955.25531,85,80,83,94,80,71,74,96,72,73,94,80,74,61,85,80,85,61
2ae19629-221c-13a3-e055-000000000001,"Knocknahoe, Kerry",307,77119,KNOCKNAHOE,KERRY,Munster,504973.1,592104.53,16845010.55,1577,16845010.55,28898.83704,78,65,72,80,85,88,76,82,68,89,73,92,68,62,75,81,74,63
2ae19629-2226-13a3-e055-000000000001,"Lack, Kerry",273,77120,LACK,KERRY,Munster,469584.58,604019.15,23016410.47,3455,23016410.47,28925.68189,75,67,70,78,83,86,74,80,66,87,71,90,66,60,73,79,72,65
2ae19629-2227-13a3-e055-000000000001,"Lackabaun, Kerry",435,77121,LACKABAUN,KERRY,Munster,500115.81,614639.91,29160832.2,2682,29160832.2,29875.75668,72,69,68,76,81,84,72,78,64,85,69,88,64,58,71,77,70,67
2ae19629-2236-13a3-e055-000000000001,"Lahard, Kerry",741,77122,LAHARD,KERRY,Munster,488742.55,593689.06,19126413.72,2872,19126413.72,26179.44894,79,64,73,81,86,89,77,83,69,90,74,93,69,63,76,82,75,62
2ae19629-2237-13a3-e055-000000000001,"Leitrim, Kerry",560,77123,LEITRIM,KERRY,Munster,507376.96,641563.04,19714510.33,1528,19714510.33,27631.22165,76,66,71,79,84,87,75,81,67,88,72,91,67,61,74,80,73,64
2ae19629-2238-13a3-e055-000000000001,"Lickeen, Kerry",99,77124,LICKEEN,KERRY,Munster,467946.02,584703.8,34948560.54,1850,34948560.54,28255.21134,73,68,69,77,82,85,73,79,65,86,70,89,65,59,72,78,71,66
2ae19629-2245-13a3-e055-000000000001,"Lislaughtin, Kerry",552,77125,LISLAUGHTIN,KERRY,Munster,501509.51,643433.34,25626076.87,2538,25626076.87,26443.70624,80,63,74,82,87,90,78,84,70,91,75,94,70,64,77,83,76,61
2ae19629-2246-13a3-e055-000000000001,"Lisselton, Kerry",348,77126,LISSELTON,KERRY,Munster,495359.72,642313.1,20950217.35,762,20950217.35,22542.48837,77,65,72,80,85,88,76,82,68,89,73,92,68,62,75,81,74,63
2ae19629-2247-13a3-e055-000000000001,"Listowel Rural, Kerry",1654,77127,LISTOWEL RURAL,KERRY,Munster,498853.6,634460.36,28155481.56,1837,28155481.56,46822.55946,74,67,70,78,83,86,74,80,66,87,71,90,66,60,73,79,72,65
2ae19629-2252-13a3-e055-000000000001,"Listowel Urban, Kerry",4230,77128,LISTOWEL URBAN,KERRY,Munster,498727.83,633981.34,6496712.41,987,6496712.415,12489.34078,68,72,65,73,78,81,69,75,61,82,66,85,61,55,68,74,67,70
2ae19629-2253-13a3-e055-000000000001,"Lixnaw, Kerry",1134,77129,LIXNAW,KERRY,Munster,489019.36,628629.59,11682137.18,1103,11682137.18,18904.56013,72,68,56,75,82,81,63,85,52,79,76,88,65,43,61,78,69,62
2ae19629-2254-13a3-e055-000000000001,"Loughbrin, Kerry",136,77130,LOUGHBRIN,KERRY,Munster,477584.65,576236.55,62534888.59,133,62534888.59,62451.04704,69,65,53,72,79,78,60,82,49,76,73,85,62,40,58,75,66,59
2ae19629-2255-13a3-e055-000000000001,"Loughcurrane, Kerry",343,77131,LOUGHCURRANE,KERRY,Munster,454934.12,568057.5,28711710.27,1307,28711710.27,32233.63712,75,71,59,78,85,84,66,88,55,82,79,91,68,46,64,81,72,65
2ae19629-2256-13a3-e055-000000000001,"Marhin, Kerry",256,77132,MARHIN,KERRY,Munster,436916.81,603587.94,14148333.14,2484,14148333.14,20825.27737,66,62,50,69,76,75,57,79,46,73,70,82,59,37,55,72,63,56
2ae19629-2262-13a3-e055-000000000001,"Maum, Kerry",265,77134,MAUM,KERRY,Munster,475989.01,588148.36,40874891.16,2684,40874891.16,41066.93799,78,74,62,81,88,87,69,91,58,85,82,94,71,49,67,84,75,68
2ae19629-2263-13a3-e055-000000000001,"Millbrook, Kerry",487,77135,MILLBROOK,KERRY,Munster,510724.21,603058.43,31518721.77,289,31518721.77,36299.54901,81,77,65,84,91,90,72,94,61,88,85,97,74,52,70,87,78,71
